year,month,day,carbon_intensity,hour,date,4_day_forecast
2021,9,23,348.94,0,2021-09-23,352.8373551850386
2021,9,24,353.83,0,2021-09-24,352.8373551850386
2021,9,22,341.71,0,2021-09-22,349.0724517283461
2021,9,23,348.94,0,2021-09-23,349.0724517283461
2021,9,24,353.83,0,2021-09-24,349.0724517283461
2021,9,25,349.05,0,2021-09-25,349.0724517283461
2021,9,23,348.94,0,2021-09-23,344.1641505761154
2021,9,24,353.83,0,2021-09-24,344.1641505761154
2021,9,25,349.05,0,2021-09-25,344.1641505761154
2021,9,26,329.73,0,2021-09-26,344.1641505761154
2021,9,24,353.83,0,2021-09-24,347.3480501920385
2021,9,25,349.05,0,2021-09-25,347.3480501920385
2021,9,26,329.73,0,2021-09-26,347.3480501920385
2021,9,27,310.14,0,2021-09-27,347.3480501920385
2021,9,25,349.05,0,2021-09-25,351.6693500640128
2021,9,26,329.73,0,2021-09-26,351.6693500640128
2021,9,27,310.14,0,2021-09-27,351.6693500640128
2021,9,28,322.85,0,2021-09-28,351.6693500640128
2021,9,26,329.73,0,2021-09-26,349.92311668800426
2021,9,27,310.14,0,2021-09-27,349.92311668800426
2021,9,28,322.85,0,2021-09-28,349.92311668800426
2021,9,29,331.87,0,2021-09-29,349.92311668800426
2021,9,27,310.14,0,2021-09-27,336.4610388960014
2021,9,28,322.85,0,2021-09-28,336.4610388960014
2021,9,29,331.87,0,2021-09-29,336.4610388960014
2021,9,30,333.25,0,2021-09-30,336.4610388960014
2021,9,28,322.85,0,2021-09-28,318.9136796320004
2021,9,29,331.87,0,2021-09-29,318.9136796320004
2021,9,30,333.25,0,2021-09-30,318.9136796320004
2021,10,1,328.53,0,2021-10-01,318.9136796320004
2021,9,29,331.87,0,2021-09-29,321.5378932106668
2021,9,30,333.25,0,2021-09-30,321.5378932106668
2021,10,1,328.53,0,2021-10-01,321.5378932106668
2021,10,2,316.04,0,2021-10-02,321.5378932106668
2021,9,30,333.25,0,2021-09-30,328.4259644035556
2021,10,1,328.53,0,2021-10-01,328.4259644035556
2021,10,2,316.04,0,2021-10-02,328.4259644035556
2021,10,3,360.35,0,2021-10-03,328.4259644035556
2021,10,1,328.53,0,2021-10-01,331.6419881345185
2021,10,2,316.04,0,2021-10-02,331.6419881345185
2021,10,3,360.35,0,2021-10-03,331.6419881345185
2021,10,4,349.65,0,2021-10-04,331.6419881345185
2021,10,2,316.04,0,2021-10-02,329.5673293781728
2021,10,3,360.35,0,2021-10-03,329.5673293781728
2021,10,4,349.65,0,2021-10-04,329.5673293781728
2021,10,5,371.84,0,2021-10-05,329.5673293781728
2021,10,3,360.35,0,2021-10-03,320.54910979272427
2021,10,4,349.65,0,2021-10-04,320.54910979272427
2021,10,5,371.84,0,2021-10-05,320.54910979272427
2021,10,6,371.16,0,2021-10-06,320.54910979272427
2021,10,4,349.65,0,2021-10-04,347.0830365975748
2021,10,5,371.84,0,2021-10-05,347.0830365975748
2021,10,6,371.16,0,2021-10-06,347.0830365975748
2021,10,7,353.98,0,2021-10-07,347.0830365975748
2021,10,5,371.84,0,2021-10-05,348.7943455325249
2021,10,6,371.16,0,2021-10-06,348.7943455325249
2021,10,7,353.98,0,2021-10-07,348.7943455325249
2021,10,8,372.17,0,2021-10-08,348.7943455325249
2021,10,6,371.16,0,2021-10-06,364.1581151775083
2021,10,7,353.98,0,2021-10-07,364.1581151775083
2021,10,8,372.17,0,2021-10-08,364.1581151775083
2021,10,9,385.77,0,2021-10-09,364.1581151775083
2021,10,7,353.98,0,2021-10-07,368.8260383925028
2021,10,8,372.17,0,2021-10-08,368.8260383925028
2021,10,9,385.77,0,2021-10-09,368.8260383925028
2021,10,10,381.36,0,2021-10-10,368.8260383925028
2021,10,8,372.17,0,2021-10-08,358.9286794641676
2021,10,9,385.77,0,2021-10-09,358.9286794641676
2021,10,10,381.36,0,2021-10-10,358.9286794641676
2021,10,11,386.13,0,2021-10-11,358.9286794641676
2021,10,9,385.77,0,2021-10-09,367.7562264880559
2021,10,10,381.36,0,2021-10-10,367.7562264880559
2021,10,11,386.13,0,2021-10-11,367.7562264880559
2021,10,12,383.65,0,2021-10-12,367.7562264880559
2021,10,10,381.36,0,2021-10-10,379.765408829352
2021,10,11,386.13,0,2021-10-11,379.765408829352
2021,10,12,383.65,0,2021-10-12,379.765408829352
2021,10,13,386.71,0,2021-10-13,379.765408829352
2021,10,11,386.13,0,2021-10-11,380.828469609784
2021,10,12,383.65,0,2021-10-12,380.828469609784
2021,10,13,386.71,0,2021-10-13,380.828469609784
2021,10,14,406.11,0,2021-10-14,380.828469609784
2021,10,12,383.65,0,2021-10-12,384.3628232032613
2021,10,13,386.71,0,2021-10-13,384.3628232032613
2021,10,14,406.11,0,2021-10-14,384.3628232032613
2021,10,15,401.77,0,2021-10-15,384.3628232032613
2021,10,13,386.71,0,2021-10-13,383.8876077344205
2021,10,14,406.11,0,2021-10-14,383.8876077344205
2021,10,15,401.77,0,2021-10-15,383.8876077344205
2021,10,16,411.98,0,2021-10-16,383.8876077344205
2021,10,14,406.11,0,2021-10-14,385.7692025781401
2021,10,15,401.77,0,2021-10-15,385.7692025781401
2021,10,16,411.98,0,2021-10-16,385.7692025781401
2021,10,17,394.87,0,2021-10-17,385.7692025781401
2021,10,15,401.77,0,2021-10-15,399.3297341927134
2021,10,16,411.98,0,2021-10-16,399.3297341927134
2021,10,17,394.87,0,2021-10-17,399.3297341927134
2021,10,18,393.49,0,2021-10-18,399.3297341927134
2021,10,16,411.98,0,2021-10-16,400.9565780642378
2021,10,17,394.87,0,2021-10-17,400.9565780642378
2021,10,18,393.49,0,2021-10-18,400.9565780642378
2021,10,19,378.61,0,2021-10-19,400.9565780642378
2021,10,17,394.87,0,2021-10-17,408.3055260214126
2021,10,18,393.49,0,2021-10-18,408.3055260214126
2021,10,19,378.61,0,2021-10-19,408.3055260214126
2021,10,20,371.93,0,2021-10-20,408.3055260214126
2021,10,18,393.49,0,2021-10-18,399.3485086738042
2021,10,19,378.61,0,2021-10-19,399.3485086738042
2021,10,20,371.93,0,2021-10-20,399.3485086738042
2021,10,21,390.36,0,2021-10-21,399.3485086738042
2021,10,19,378.61,0,2021-10-19,395.4428362246014
2021,10,20,371.93,0,2021-10-20,395.4428362246014
2021,10,21,390.36,0,2021-10-21,395.4428362246014
2021,10,22,386.07,0,2021-10-22,395.4428362246014
2021,10,20,371.93,0,2021-10-20,384.2209454082005
2021,10,21,390.36,0,2021-10-21,384.2209454082005
2021,10,22,386.07,0,2021-10-22,384.2209454082005
2021,10,23,375.45,0,2021-10-23,384.2209454082005
2021,10,21,390.36,0,2021-10-21,376.0269818027335
2021,10,22,386.07,0,2021-10-22,376.0269818027335
2021,10,23,375.45,0,2021-10-23,376.0269818027335
2021,10,24,374.67,0,2021-10-24,376.0269818027335
2021,10,22,386.07,0,2021-10-22,385.5823272675778
2021,10,23,375.45,0,2021-10-23,385.5823272675778
2021,10,24,374.67,0,2021-10-24,385.5823272675778
2021,10,25,376.91,0,2021-10-25,385.5823272675778
2021,10,23,375.45,0,2021-10-23,385.907442422526
2021,10,24,374.67,0,2021-10-24,385.907442422526
2021,10,25,376.91,0,2021-10-25,385.907442422526
2021,10,26,399.0,0,2021-10-26,385.907442422526
2021,10,24,374.67,0,2021-10-24,378.935814140842
2021,10,25,376.91,0,2021-10-25,378.935814140842
2021,10,26,399.0,0,2021-10-26,378.935814140842
2021,10,27,379.14,0,2021-10-27,378.935814140842
2021,10,25,376.91,0,2021-10-25,376.0919380469474
2021,10,26,399.0,0,2021-10-26,376.0919380469474
2021,10,27,379.14,0,2021-10-27,376.0919380469474
2021,10,28,374.42,0,2021-10-28,376.0919380469474
2021,10,26,399.0,0,2021-10-26,376.6373126823158
2021,10,27,379.14,0,2021-10-27,376.6373126823158
2021,10,28,374.42,0,2021-10-28,376.6373126823158
2021,10,29,386.26,0,2021-10-29,376.6373126823158
2021,10,27,379.14,0,2021-10-27,391.54577089410526
2021,10,28,374.42,0,2021-10-28,391.54577089410526
2021,10,29,386.26,0,2021-10-29,391.54577089410526
2021,10,30,388.04,0,2021-10-30,391.54577089410526
2021,10,28,374.42,0,2021-10-28,383.2752569647018
2021,10,29,386.26,0,2021-10-29,383.2752569647018
2021,10,30,388.04,0,2021-10-30,383.2752569647018
2021,10,31,369.17,0,2021-10-31,383.2752569647018
2021,10,29,386.26,0,2021-10-29,377.37175232156727
2021,10,30,388.04,0,2021-10-30,377.37175232156727
2021,10,31,369.17,0,2021-10-31,377.37175232156727
2021,11,1,352.36,0,2021-11-01,377.37175232156727
2021,10,30,388.04,0,2021-10-30,383.29725077385575
2021,10,31,369.17,0,2021-10-31,383.29725077385575
2021,11,1,352.36,0,2021-11-01,383.29725077385575
2021,11,2,374.77,0,2021-11-02,383.29725077385575
2021,10,31,369.17,0,2021-10-31,386.45908359128526
2021,11,1,352.36,0,2021-11-01,386.45908359128526
2021,11,2,374.77,0,2021-11-02,386.45908359128526
2021,11,3,381.89,0,2021-11-03,386.45908359128526
2021,11,1,352.36,0,2021-11-01,374.93302786376177
2021,11,2,374.77,0,2021-11-02,374.93302786376177
2021,11,3,381.89,0,2021-11-03,374.93302786376177
2021,11,4,387.79,0,2021-11-04,374.93302786376177
2021,11,2,374.77,0,2021-11-02,359.8843426212539
2021,11,3,381.89,0,2021-11-03,359.8843426212539
2021,11,4,387.79,0,2021-11-04,359.8843426212539
2021,11,5,391.4,0,2021-11-05,359.8843426212539
2021,11,3,381.89,0,2021-11-03,369.8081142070846
