year,month,day,carbon_intensity,prediction,hour,date
2021,10,17,577.21,552.2896593945701,1,2021-10-17
2021,10,18,518.01,568.9032197981901,1,2021-10-18
2021,10,19,447.08,534.9744065993967,1,2021-10-19
2021,10,20,336.46,476.37813553313225,1,2021-10-20
2021,10,21,410.17,383.09937851104405,1,2021-10-21
2021,10,22,398.35,401.1464595036814,1,2021-10-22
2021,10,23,550.0,399.2821531678938,1,2021-10-23
2021,10,24,546.81,499.7607177226312,1,2021-10-24
2021,10,25,491.63,531.1269059075437,1,2021-10-25
2021,10,26,554.08,504.79563530251454,1,2021-10-26
2021,10,27,392.6,537.6518784341715,1,2021-10-27
2021,10,28,463.33,440.95062614472386,1,2021-10-28
2021,10,29,390.59,455.87020871490796,1,2021-10-29
2021,10,30,446.36,412.35006957163597,1,2021-10-30
2021,10,31,495.75,435.02335652387865,1,2021-10-31
2021,11,1,347.13,475.50778550795957,1,2021-11-01
2021,11,2,480.64,389.9225951693199,1,2021-11-02
2021,11,3,557.58,450.40086505643995,1,2021-11-03
2021,11,4,556.12,521.85362168548,1,2021-11-04
2021,11,5,501.37,544.69787389516,1,2021-11-05
2021,11,6,454.15,515.81262463172,1,2021-11-06
2021,11,7,337.84,474.7042082105733,1,2021-11-07
2021,11,8,484.23,383.46140273685774,1,2021-11-08
2021,11,9,510.6,450.6404675789526,1,2021-11-09
2021,11,10,466.68,490.6134891929842,1,2021-11-10
2021,11,11,527.53,474.65782973099476,1,2021-11-11
2021,11,12,539.96,509.9059432436649,1,2021-11-12
2021,11,13,422.24,529.9419810812217,1,2021-11-13
2021,11,14,561.86,458.14066036040725,1,2021-11-14
2021,11,15,563.73,527.2868867868025,1,2021-11-15
2021,11,16,558.5,551.5822955956008,1,2021-11-16
2021,11,17,495.18,556.194098531867,1,2021-11-17
2021,11,18,483.52,515.5180328439557,1,2021-11-18
2021,11,19,452.83,494.18601094798515,1,2021-11-19
2021,11,20,540.35,466.61533698266174,1,2021-11-20
2021,11,21,506.61,515.7717789942207,1,2021-11-21
2021,11,22,475.63,509.66392633140686,1,2021-11-22
2021,11,23,546.84,486.97464211046895,1,2021-11-23
2021,11,24,577.95,526.8848807034897,1,2021-11-24
2021,11,25,548.14,560.9282935678299,1,2021-11-25
2021,11,26,535.85,552.40276452261,1,2021-11-26
2021,11,27,591.65,541.3675881742033,1,2021-11-27
2021,11,28,485.93,574.8891960580678,1,2021-11-28
2021,11,29,492.44,515.5830653526892,1,2021-11-29
2021,11,30,400.67,500.15435511756306,1,2021-11-30
2021,12,1,426.15,433.83145170585436,1,2021-12-01
2021,12,2,450.52,428.7104839019514,1,2021-12-02
2021,12,3,540.89,443.25016130065046,1,2021-12-03
2021,12,4,583.9,508.34338710021683,1,2021-12-04
2021,12,5,500.9,558.714462366739,1,2021-12-05
2021,12,6,571.11,520.1714874555796,1,2021-12-06
2021,12,7,450.06,554.1304958185266,1,2021-12-07
2021,12,8,420.46,484.7501652728422,1,2021-12-08
2021,12,9,469.01,441.8900550909473,1,2021-12-09
2021,12,10,433.0,459.9700183636491,1,2021-12-10
2021,12,11,504.38,441.99000612121637,1,2021-12-11
2021,12,12,427.41,483.58333537373875,1,2021-12-12
